,video_path,frame_idx,cord_1_x,cord_1_y,cord_2_x,cord_2_y,cord_3_x,cord_3_y
495,games\1\1_04.mp4,109,615,321,616,321,618,327
496,games\1\1_04.mp4,110,616,321,618,327,621,326
497,games\1\1_04.mp4,111,618,327,621,326,621,333
498,games\1\1_04.mp4,112,621,326,621,333,624,339
499,games\1\1_04.mp4,113,621,333,624,339,622,348
500,games\1\1_04.mp4,114,624,339,622,348,623,359
501,games\1\1_04.mp4,115,622,348,623,359,630,373
502,games\1\1_04.mp4,116,623,359,630,373,630,388
503,games\1\1_04.mp4,117,630,373,630,388,634,407
504,games\1\1_04.mp4,118,630,388,634,407,636,435
505,games\1\1_04.mp4,119,634,407,636,435,637,457
506,games\1\1_04.mp4,120,636,435,637,457,646,470
507,games\1\1_04.mp4,121,637,457,646,470,642,423
508,games\1\1_04.mp4,122,646,470,642,423,639,385
509,games\1\1_04.mp4,123,642,423,639,385,640,355
510,games\1\1_04.mp4,124,639,385,640,355,638,321
511,games\1\1_04.mp4,125,640,355,638,321,641,289
512,games\1\1_04.mp4,126,638,321,641,289,639,262
513,games\1\1_04.mp4,127,641,289,639,262,640,230
514,games\1\1_04.mp4,128,639,262,640,230,638,206
515,games\1\1_04.mp4,129,640,230,638,206,637,186
516,games\1\1_04.mp4,130,638,206,637,186,638,165
517,games\1\1_04.mp4,131,637,186,638,165,635,144
518,games\1\1_04.mp4,132,638,165,635,144,638,126
519,games\1\1_04.mp4,133,635,144,638,126,634,116
520,games\1\1_04.mp4,134,638,126,634,116,632,99
521,games\1\1_04.mp4,135,634,116,632,99,631,87
522,games\1\1_04.mp4,136,632,99,631,87,630,76
523,games\1\1_04.mp4,137,631,87,630,76,627,67
524,games\1\1_04.mp4,138,630,76,627,67,626,58
525,games\1\1_04.mp4,139,627,67,626,58,626,54
526,games\1\1_04.mp4,140,626,58,626,54,629,55
527,games\1\1_04.mp4,141,626,54,629,55,627,54
528,games\1\1_04.mp4,142,629,55,627,54,628,55
529,games\1\1_04.mp4,143,627,54,628,55,625,52
530,games\1\1_04.mp4,144,628,55,625,52,625,54
531,games\1\1_04.mp4,145,625,52,625,54,625,57
532,games\1\1_04.mp4,146,625,54,625,57,626,61
533,games\1\1_04.mp4,147,625,57,626,61,623,68
534,games\1\1_04.mp4,148,626,61,623,68,624,74
535,games\1\1_04.mp4,149,623,68,624,74,621,82
536,games\1\1_04.mp4,150,624,74,621,82,620,89
537,games\1\1_04.mp4,151,621,82,620,89,621,100
538,games\1\1_04.mp4,152,620,89,621,100,621,109
539,games\1\1_04.mp4,153,621,100,621,109,623,124
540,games\1\1_04.mp4,154,621,109,623,124,621,139
541,games\1\1_04.mp4,155,623,124,621,139,619,153
542,games\1\1_04.mp4,156,621,139,619,153,619,172
543,games\1\1_04.mp4,157,619,153,619,172,618,190
544,games\1\1_04.mp4,158,619,172,618,190,618,208
545,games\1\1_04.mp4,159,618,190,618,208,617,229
546,games\1\1_04.mp4,160,618,208,617,229,622,254
547,games\1\1_04.mp4,161,617,229,622,254,618,276
548,games\1\1_04.mp4,162,622,254,618,276,618,298
549,games\1\1_04.mp4,163,618,276,618,298,619,322
550,games\1\1_04.mp4,164,618,298,619,322,619,329
551,games\1\1_04.mp4,165,619,322,619,329,634,303
552,games\1\1_04.mp4,166,619,329,634,303,649,281
553,games\1\1_04.mp4,167,634,303,649,281,660,260
554,games\1\1_04.mp4,168,649,281,660,260,674,237
555,games\1\1_04.mp4,169,660,260,674,237,686,223
556,games\1\1_04.mp4,170,674,237,686,223,701,206
557,games\1\1_04.mp4,171,686,223,701,206,709,190
558,games\1\1_04.mp4,172,701,206,709,190,723,179
559,games\1\1_04.mp4,173,709,190,723,179,737,163
560,games\1\1_04.mp4,174,723,179,737,163,748,156
561,games\1\1_04.mp4,175,737,163,748,156,758,147
562,games\1\1_04.mp4,176,748,156,758,147,770,138
563,games\1\1_04.mp4,177,758,147,770,138,781,132
564,games\1\1_04.mp4,178,770,138,781,132,795,131
565,games\1\1_04.mp4,179,781,132,795,131,804,130
566,games\1\1_04.mp4,180,795,131,804,130,815,126
567,games\1\1_04.mp4,181,804,130,815,126,825,127
568,games\1\1_04.mp4,182,815,126,825,127,834,128
569,games\1\1_04.mp4,183,825,127,834,128,846,132
570,games\1\1_04.mp4,184,834,128,846,132,856,134
571,games\1\1_04.mp4,185,846,132,856,134,868,140
572,games\1\1_04.mp4,186,856,134,868,140,877,146
573,games\1\1_04.mp4,187,868,140,877,146,888,153
574,games\1\1_04.mp4,188,877,146,888,153,897,164
575,games\1\1_04.mp4,189,888,153,897,164,908,173
576,games\1\1_04.mp4,190,897,164,908,173,916,182
577,games\1\1_04.mp4,191,908,173,916,182,926,195
578,games\1\1_04.mp4,192,916,182,926,195,936,208
579,games\1\1_04.mp4,193,926,195,936,208,946,222
580,games\1\1_04.mp4,194,936,208,946,222,955,236
581,games\1\1_04.mp4,195,946,222,955,236,965,253
582,games\1\1_04.mp4,196,955,236,965,253,971,271
583,games\1\1_04.mp4,197,965,253,971,271,951,265
584,games\1\1_04.mp4,198,971,271,951,265,933,261
585,games\1\1_04.mp4,199,951,265,933,261,914,257
586,games\1\1_04.mp4,200,933,261,914,257,896,257
587,games\1\1_04.mp4,201,914,257,896,257,878,257
588,games\1\1_04.mp4,202,896,257,878,257,860,257
589,games\1\1_04.mp4,203,878,257,860,257,840,260
590,games\1\1_04.mp4,204,860,257,840,260,825,265
591,games\1\1_04.mp4,205,840,260,825,265,810,269
592,games\1\1_04.mp4,206,825,265,810,269,796,275
593,games\1\1_04.mp4,207,810,269,796,275,783,278
594,games\1\1_04.mp4,208,796,275,783,278,768,288
595,games\1\1_04.mp4,209,783,278,768,288,754,296
596,games\1\1_04.mp4,210,768,288,754,296,742,301
597,games\1\1_04.mp4,211,754,296,742,301,727,311
598,games\1\1_04.mp4,212,742,301,727,311,716,324
599,games\1\1_04.mp4,213,727,311,716,324,708,329
600,games\1\1_04.mp4,214,716,324,708,329,692,349
601,games\1\1_04.mp4,215,708,329,692,349,681,359
602,games\1\1_04.mp4,216,692,349,681,359,669,373
603,games\1\1_04.mp4,217,681,359,669,373,0,0
604,games\1\1_04.mp4,218,669,373,0,0,0,0
605,games\1\1_04.mp4,219,0,0,0,0,0,0
606,games\1\1_04.mp4,220,0,0,0,0,0,0
607,games\1\1_04.mp4,221,0,0,0,0,0,0
608,games\1\1_04.mp4,222,0,0,0,0,0,0
609,games\1\1_04.mp4,223,0,0,0,0,619,422
610,games\1\1_04.mp4,224,0,0,619,422,623,396
611,games\1\1_04.mp4,225,619,422,623,396,626,373
612,games\1\1_04.mp4,226,623,396,626,373,632,350
613,games\1\1_04.mp4,227,626,373,632,350,636,330
614,games\1\1_04.mp4,228,632,350,636,330,637,308
615,games\1\1_04.mp4,229,636,330,637,308,639,289
616,games\1\1_04.mp4,230,637,308,639,289,643,272
617,games\1\1_04.mp4,231,639,289,643,272,646,255
618,games\1\1_04.mp4,232,643,272,646,255,648,238
619,games\1\1_04.mp4,233,646,255,648,238,653,220
620,games\1\1_04.mp4,234,648,238,653,220,653,205
621,games\1\1_04.mp4,235,653,220,653,205,658,194
622,games\1\1_04.mp4,236,653,205,658,194,658,180
623,games\1\1_04.mp4,237,658,194,658,180,661,170
624,games\1\1_04.mp4,238,658,180,661,170,664,160
625,games\1\1_04.mp4,239,661,170,664,160,665,150
626,games\1\1_04.mp4,240,664,160,665,150,668,143
627,games\1\1_04.mp4,241,665,150,668,143,671,134
628,games\1\1_04.mp4,242,668,143,671,134,673,128
629,games\1\1_04.mp4,243,671,134,673,128,674,121
630,games\1\1_04.mp4,244,673,128,674,121,676,123
631,games\1\1_04.mp4,245,674,121,676,123,678,120
632,games\1\1_04.mp4,246,676,123,678,120,680,114
633,games\1\1_04.mp4,247,678,120,680,114,683,111
634,games\1\1_04.mp4,248,680,114,683,111,685,113
635,games\1\1_04.mp4,249,683,111,685,113,689,115
636,games\1\1_04.mp4,250,685,113,689,115,689,115
637,games\1\1_04.mp4,251,689,115,689,115,694,120
638,games\1\1_04.mp4,252,689,115,694,120,695,123
639,games\1\1_04.mp4,253,694,120,695,123,697,130
640,games\1\1_04.mp4,254,695,123,697,130,699,133
641,games\1\1_04.mp4,255,697,130,699,133,703,140
642,games\1\1_04.mp4,256,699,133,703,140,705,147
643,games\1\1_04.mp4,257,703,140,705,147,708,156
644,games\1\1_04.mp4,258,705,147,708,156,710,167
645,games\1\1_04.mp4,259,708,156,710,167,714,180
646,games\1\1_04.mp4,260,710,167,714,180,716,192
647,games\1\1_04.mp4,261,714,180,716,192,722,204
648,games\1\1_04.mp4,262,716,192,722,204,722,219
649,games\1\1_04.mp4,263,722,204,722,219,727,238
650,games\1\1_04.mp4,264,722,219,727,238,724,254
651,games\1\1_04.mp4,265,727,238,724,254,732,274
652,games\1\1_04.mp4,266,724,254,732,274,729,289
653,games\1\1_04.mp4,267,732,274,729,289,710,291
654,games\1\1_04.mp4,268,729,289,710,291,690,283
655,games\1\1_04.mp4,269,710,291,690,283,674,273
656,games\1\1_04.mp4,270,690,283,674,273,657,267
657,games\1\1_04.mp4,271,674,273,657,267,643,260
658,games\1\1_04.mp4,272,657,267,643,260,626,253
659,games\1\1_04.mp4,273,643,260,626,253,609,251
660,games\1\1_04.mp4,274,626,253,609,251,595,249
661,games\1\1_04.mp4,275,609,251,595,249,582,248
662,games\1\1_04.mp4,276,595,249,582,248,567,246
663,games\1\1_04.mp4,277,582,248,567,246,550,245
664,games\1\1_04.mp4,278,567,246,550,245,534,250
665,games\1\1_04.mp4,279,550,245,534,250,521,251
666,games\1\1_04.mp4,280,534,250,521,251,509,256
667,games\1\1_04.mp4,281,521,251,509,256,495,261
668,games\1\1_04.mp4,282,509,256,495,261,480,264
669,games\1\1_04.mp4,283,495,261,480,264,466,276
670,games\1\1_04.mp4,284,480,264,466,276,451,278
671,games\1\1_04.mp4,285,466,276,451,278,438,292
672,games\1\1_04.mp4,286,451,278,438,292,425,300
673,games\1\1_04.mp4,287,438,292,425,300,413,313
674,games\1\1_04.mp4,288,425,300,413,313,405,326
675,games\1\1_04.mp4,289,413,313,405,326,394,338
676,games\1\1_04.mp4,290,405,326,394,338,378,351
677,games\1\1_04.mp4,291,394,338,378,351,369,367
678,games\1\1_04.mp4,292,378,351,369,367,359,384
679,games\1\1_04.mp4,293,369,367,359,384,347,400
680,games\1\1_04.mp4,294,359,384,347,400,338,417
681,games\1\1_04.mp4,295,347,400,338,417,326,433
682,games\1\1_04.mp4,296,338,417,326,433,316,453
683,games\1\1_04.mp4,297,326,433,316,453,306,471
684,games\1\1_04.mp4,298,316,453,306,471,299,491
685,games\1\1_04.mp4,299,306,471,299,491,290,485
686,games\1\1_04.mp4,300,299,491,290,485,284,471
687,games\1\1_04.mp4,301,290,485,284,471,273,456
688,games\1\1_04.mp4,302,284,471,273,456,266,445
689,games\1\1_04.mp4,303,273,456,266,445,261,433
690,games\1\1_04.mp4,304,266,445,261,433,253,422
691,games\1\1_04.mp4,305,261,433,253,422,244,415
692,games\1\1_04.mp4,306,253,422,244,415,236,405
693,games\1\1_04.mp4,307,244,415,236,405,229,399
694,games\1\1_04.mp4,308,236,405,229,399,226,394
695,games\1\1_04.mp4,309,229,399,226,394,0,0
696,games\1\1_04.mp4,310,226,394,0,0,0,0
697,games\1\1_04.mp4,311,0,0,0,0,0,0
698,games\1\1_04.mp4,312,0,0,0,0,0,0
699,games\1\1_04.mp4,313,0,0,0,0,0,0
700,games\1\1_04.mp4,314,0,0,0,0,0,0
701,games\1\1_04.mp4,315,0,0,0,0,0,0
702,games\1\1_04.mp4,316,0,0,0,0,0,0
703,games\1\1_04.mp4,317,0,0,0,0,0,0
704,games\1\1_04.mp4,318,0,0,0,0,0,0
705,games\1\1_04.mp4,319,0,0,0,0,0,0
706,games\1\1_04.mp4,320,0,0,0,0,0,0
707,games\1\1_04.mp4,321,0,0,0,0,0,0
708,games\1\1_04.mp4,322,0,0,0,0,131,416
709,games\1\1_04.mp4,323,0,0,131,416,126,426
710,games\1\1_04.mp4,324,131,416,126,426,133,427
711,games\1\1_05.mp4,0,181,566,196,540,204,501
712,games\1\1_05.mp4,1,196,540,204,501,209,478
713,games\1\1_05.mp4,2,204,501,209,478,226,424
714,games\1\1_05.mp4,3,209,478,226,424,233,391
715,games\1\1_05.mp4,4,226,424,233,391,233,356
716,games\1\1_05.mp4,5,233,391,233,356,238,336
717,games\1\1_05.mp4,6,233,356,238,336,242,306
718,games\1\1_05.mp4,7,238,336,242,306,244,278
719,games\1\1_05.mp4,8,242,306,244,278,247,257
720,games\1\1_05.mp4,9,244,278,247,257,250,241
721,games\1\1_05.mp4,10,247,257,250,241,252,218
722,games\1\1_05.mp4,11,250,241,252,218,255,209
723,games\1\1_05.mp4,12,252,218,255,209,258,199
724,games\1\1_05.mp4,13,255,209,258,199,261,192
725,games\1\1_05.mp4,14,258,199,261,192,265,183
726,games\1\1_05.mp4,15,261,192,265,183,271,184
727,games\1\1_05.mp4,16,265,183,271,184,275,187
728,games\1\1_05.mp4,17,271,184,275,187,275,198
729,games\1\1_05.mp4,18,275,187,275,198,273,202
730,games\1\1_05.mp4,19,275,198,273,202,275,209
731,games\1\1_05.mp4,20,273,202,275,209,275,219
732,games\1\1_05.mp4,21,275,209,275,219,276,227
733,games\1\1_05.mp4,22,275,219,276,227,280,242
734,games\1\1_05.mp4,23,276,227,280,242,310,223
735,games\1\1_05.mp4,24,280,242,310,223,348,208
736,games\1\1_05.mp4,25,310,223,348,208,382,196
737,games\1\1_05.mp4,26,348,208,382,196,414,188
738,games\1\1_05.mp4,27,382,196,414,188,443,182
739,games\1\1_05.mp4,28,414,188,443,182,474,182
740,games\1\1_05.mp4,29,443,182,474,182,499,179
741,games\1\1_05.mp4,30,474,182,499,179,520,179
742,games\1\1_05.mp4,31,499,179,520,179,539,183
743,games\1\1_05.mp4,32,520,179,539,183,559,187
744,games\1\1_05.mp4,33,539,183,559,187,577,192
745,games\1\1_05.mp4,34,559,187,577,192,595,198
746,games\1\1_05.mp4,35,577,192,595,198,610,205
747,games\1\1_05.mp4,36,595,198,610,205,627,213
748,games\1\1_05.mp4,37,610,205,627,213,640,219
749,games\1\1_05.mp4,38,627,213,640,219,654,231
750,games\1\1_05.mp4,39,640,219,654,231,667,242
751,games\1\1_05.mp4,40,654,231,667,242,681,254
752,games\1\1_05.mp4,41,667,242,681,254,689,265
753,games\1\1_05.mp4,42,681,254,689,265,705,277
754,games\1\1_05.mp4,43,689,265,705,277,715,292
755,games\1\1_05.mp4,44,705,277,715,292,723,305
756,games\1\1_05.mp4,45,715,292,723,305,735,318
757,games\1\1_05.mp4,46,723,305,735,318,743,333
758,games\1\1_05.mp4,47,735,318,743,333,752,348
759,games\1\1_05.mp4,48,743,333,752,348,761,365
760,games\1\1_05.mp4,49,752,348,761,365,768,378
761,games\1\1_05.mp4,50,761,365,768,378,779,393
762,games\1\1_05.mp4,51,768,378,779,393,789,409
763,games\1\1_05.mp4,52,779,393,789,409,797,423
764,games\1\1_05.mp4,53,789,409,797,423,801,439
765,games\1\1_05.mp4,54,797,423,801,439,795,425
766,games\1\1_05.mp4,55,801,439,795,425,791,407
767,games\1\1_05.mp4,56,795,425,791,407,784,392
768,games\1\1_05.mp4,57,791,407,784,392,778,373
769,games\1\1_05.mp4,58,784,392,778,373,774,361
770,games\1\1_05.mp4,59,778,373,774,361,765,350
771,games\1\1_05.mp4,60,774,361,765,350,0,0
772,games\1\1_05.mp4,61,765,350,0,0,754,326
773,games\1\1_05.mp4,62,0,0,754,326,747,312
774,games\1\1_05.mp4,63,754,326,747,312,740,306
775,games\1\1_05.mp4,64,747,312,740,306,736,296
776,games\1\1_05.mp4,65,740,306,736,296,729,292
777,games\1\1_05.mp4,66,736,296,729,292,725,283
778,games\1\1_05.mp4,67,729,292,725,283,717,275
779,games\1\1_05.mp4,68,725,283,717,275,712,273
780,games\1\1_05.mp4,69,717,275,712,273,706,268
781,games\1\1_05.mp4,70,712,273,706,268,700,267
782,games\1\1_05.mp4,71,706,268,700,267,691,265
783,games\1\1_05.mp4,72,700,267,691,265,687,264
784,games\1\1_05.mp4,73,691,265,687,264,680,267
785,games\1\1_05.mp4,74,687,264,680,267,675,268
786,games\1\1_05.mp4,75,680,267,675,268,668,268
787,games\1\1_05.mp4,76,675,268,668,268,663,273
788,games\1\1_05.mp4,77,668,268,663,273,658,276
789,games\1\1_05.mp4,78,663,273,658,276,650,283
790,games\1\1_05.mp4,79,658,276,650,283,644,291
791,games\1\1_05.mp4,80,650,283,644,291,637,301
792,games\1\1_05.mp4,81,644,291,637,301,634,306
793,games\1\1_05.mp4,82,637,301,634,306,627,318
794,games\1\1_05.mp4,83,634,306,627,318,623,324
795,games\1\1_05.mp4,84,627,318,623,324,618,332
796,games\1\1_05.mp4,85,623,324,618,332,608,353
797,games\1\1_05.mp4,86,618,332,608,353,607,357
798,games\1\1_05.mp4,87,608,353,607,357,611,348
799,games\1\1_05.mp4,88,607,357,611,348,610,343
800,games\1\1_05.mp4,89,611,348,610,343,618,334
801,games\1\1_05.mp4,90,610,343,618,334,624,324
802,games\1\1_05.mp4,91,618,334,624,324,628,319
803,games\1\1_05.mp4,92,624,324,628,319,634,311
804,games\1\1_05.mp4,93,628,319,634,311,640,310
805,games\1\1_05.mp4,94,634,311,640,310,644,303
806,games\1\1_05.mp4,95,640,310,644,303,650,304
807,games\1\1_05.mp4,96,644,303,650,304,654,303
808,games\1\1_05.mp4,97,650,304,654,303,660,303
809,games\1\1_05.mp4,98,654,303,660,303,663,306
810,games\1\1_05.mp4,99,660,303,663,306,668,311
811,games\1\1_05.mp4,100,663,306,668,311,671,313
812,games\1\1_05.mp4,101,668,311,671,313,675,316
813,games\1\1_05.mp4,102,671,313,675,316,682,320
814,games\1\1_05.mp4,103,675,316,682,320,687,327
815,games\1\1_05.mp4,104,682,320,687,327,694,317
816,games\1\1_05.mp4,105,687,327,694,317,701,315
817,games\1\1_05.mp4,106,694,317,701,315,707,312
818,games\1\1_05.mp4,107,701,315,707,312,713,310
819,games\1\1_05.mp4,108,707,312,713,310,719,313
820,games\1\1_05.mp4,109,713,310,719,313,726,312
821,games\1\1_05.mp4,110,719,313,726,312,731,317
822,games\1\1_05.mp4,111,726,312,731,317,737,321
823,games\1\1_05.mp4,112,731,317,737,321,742,325
824,games\1\1_05.mp4,113,737,321,742,325,751,331
825,games\1\1_05.mp4,114,742,325,751,331,758,340
826,games\1\1_05.mp4,115,751,331,758,340,763,349
827,games\1\1_05.mp4,116,758,340,763,349,769,358
828,games\1\1_05.mp4,117,763,349,769,358,779,369
829,games\1\1_05.mp4,118,769,358,779,369,784,379
830,games\1\1_05.mp4,119,779,369,784,379,791,395
831,games\1\1_05.mp4,120,784,379,791,395,797,406
832,games\1\1_05.mp4,121,791,395,797,406,802,420
833,games\1\1_05.mp4,122,797,406,802,420,809,440
834,games\1\1_05.mp4,123,802,420,809,440,806,426
835,games\1\1_05.mp4,124,809,440,806,426,800,393
836,games\1\1_05.mp4,125,806,426,800,393,794,362
837,games\1\1_05.mp4,126,800,393,794,362,787,341
838,games\1\1_05.mp4,127,794,362,787,341,781,316
839,games\1\1_05.mp4,128,787,341,781,316,776,291
840,games\1\1_05.mp4,129,781,316,776,291,771,268
841,games\1\1_05.mp4,130,776,291,771,268,763,249
842,games\1\1_05.mp4,131,771,268,763,249,759,230
843,games\1\1_05.mp4,132,763,249,759,230,750,212
844,games\1\1_05.mp4,133,759,230,750,212,745,195
845,games\1\1_05.mp4,134,750,212,745,195,738,178
846,games\1\1_05.mp4,135,745,195,738,178,732,165
847,games\1\1_05.mp4,136,738,178,732,165,729,154
848,games\1\1_05.mp4,137,732,165,729,154,721,140
849,games\1\1_05.mp4,138,729,154,721,140,719,128
850,games\1\1_05.mp4,139,721,140,719,128,713,125
851,games\1\1_05.mp4,140,719,128,713,125,703,113
852,games\1\1_05.mp4,141,713,125,703,113,696,105
853,games\1\1_05.mp4,142,703,113,696,105,691,98
854,games\1\1_05.mp4,143,696,105,691,98,684,95
855,games\1\1_05.mp4,144,691,98,684,95,680,94
856,games\1\1_05.mp4,145,684,95,680,94,675,91
857,games\1\1_05.mp4,146,680,94,675,91,671,89
858,games\1\1_05.mp4,147,675,91,671,89,665,90
859,games\1\1_05.mp4,148,671,89,665,90,659,91
860,games\1\1_05.mp4,149,665,90,659,91,653,96
861,games\1\1_05.mp4,150,659,91,653,96,647,99
862,games\1\1_05.mp4,151,653,96,647,99,644,106
863,games\1\1_05.mp4,152,647,99,644,106,637,110
864,games\1\1_05.mp4,153,644,106,637,110,630,119
865,games\1\1_05.mp4,154,637,110,630,119,625,126
866,games\1\1_05.mp4,155,630,119,625,126,621,139
867,games\1\1_05.mp4,156,625,126,621,139,613,149
868,games\1\1_05.mp4,157,621,139,613,149,608,161
869,games\1\1_05.mp4,158,613,149,608,161,605,177
870,games\1\1_05.mp4,159,608,161,605,177,598,188
871,games\1\1_05.mp4,160,605,177,598,188,597,206
872,games\1\1_05.mp4,161,598,188,597,206,591,225
873,games\1\1_05.mp4,162,597,206,591,225,585,241
874,games\1\1_05.mp4,163,591,225,585,241,580,261
875,games\1\1_05.mp4,164,585,241,580,261,575,284
876,games\1\1_05.mp4,165,580,261,575,284,568,305
877,games\1\1_05.mp4,166,575,284,568,305,565,318
878,games\1\1_05.mp4,167,568,305,565,318,560,315
879,games\1\1_05.mp4,168,565,318,560,315,546,297
880,games\1\1_05.mp4,169,560,315,546,297,532,277
881,games\1\1_05.mp4,170,546,297,532,277,519,259
882,games\1\1_05.mp4,171,532,277,519,259,504,242
883,games\1\1_05.mp4,172,519,259,504,242,492,228
884,games\1\1_05.mp4,173,504,242,492,228,478,212
885,games\1\1_05.mp4,174,492,228,478,212,466,201
886,games\1\1_05.mp4,175,478,212,466,201,451,192
887,games\1\1_05.mp4,176,466,201,451,192,442,183
888,games\1\1_05.mp4,177,451,192,442,183,427,172
889,games\1\1_05.mp4,178,442,183,427,172,417,168
890,games\1\1_05.mp4,179,427,172,417,168,403,162
891,games\1\1_05.mp4,180,417,168,403,162,395,157
892,games\1\1_05.mp4,181,403,162,395,157,382,154
893,games\1\1_05.mp4,182,395,157,382,154,372,150
894,games\1\1_05.mp4,183,382,154,372,150,361,151
895,games\1\1_05.mp4,184,372,150,361,151,350,153
896,games\1\1_05.mp4,185,361,151,350,153,337,155
897,games\1\1_05.mp4,186,350,153,337,155,326,159
898,games\1\1_05.mp4,187,337,155,326,159,315,162
899,games\1\1_05.mp4,188,326,159,315,162,305,170
900,games\1\1_05.mp4,189,315,162,305,170,293,180
901,games\1\1_05.mp4,190,305,170,293,180,285,187
902,games\1\1_05.mp4,191,293,180,285,187,272,198
903,games\1\1_05.mp4,192,285,187,272,198,262,207
904,games\1\1_05.mp4,193,272,198,262,207,252,222
905,games\1\1_05.mp4,194,262,207,252,222,244,230
906,games\1\1_05.mp4,195,252,222,244,230,237,245
907,games\1\1_05.mp4,196,244,230,237,245,227,261
908,games\1\1_05.mp4,197,237,245,227,261,216,279
909,games\1\1_05.mp4,198,227,261,216,279,204,294
910,games\1\1_05.mp4,199,216,279,204,294,207,302
911,games\1\1_05.mp4,200,204,294,207,302,233,296
912,games\1\1_05.mp4,201,207,302,233,296,251,290
913,games\1\1_05.mp4,202,233,296,251,290,274,285
914,games\1\1_05.mp4,203,251,290,274,285,300,283
915,games\1\1_05.mp4,204,274,285,300,283,320,281
916,games\1\1_05.mp4,205,300,283,320,281,340,283
917,games\1\1_05.mp4,206,320,281,340,283,360,284
918,games\1\1_05.mp4,207,340,283,360,284,380,286
919,games\1\1_05.mp4,208,360,284,380,286,399,288
920,games\1\1_05.mp4,209,380,286,399,288,418,295
921,games\1\1_05.mp4,210,399,288,418,295,435,300
922,games\1\1_05.mp4,211,418,295,435,300,0,0
923,games\1\1_05.mp4,212,435,300,0,0,469,315
924,games\1\1_05.mp4,213,0,0,469,315,488,323
925,games\1\1_05.mp4,214,469,315,488,323,503,332
926,games\1\1_05.mp4,215,488,323,503,332,518,345
927,games\1\1_05.mp4,216,503,332,518,345,535,357
928,games\1\1_05.mp4,217,518,345,535,357,548,370
929,games\1\1_05.mp4,218,535,357,548,370,0,0
930,games\1\1_05.mp4,219,548,370,0,0,0,0
931,games\1\1_05.mp4,220,0,0,0,0,0,0
932,games\1\1_05.mp4,221,0,0,0,0,0,0
933,games\1\1_05.mp4,222,0,0,0,0,619,442
934,games\1\1_05.mp4,223,0,0,619,442,635,461
935,games\1\1_05.mp4,224,619,442,635,461,634,449
936,games\1\1_05.mp4,225,635,461,634,449,628,425
937,games\1\1_05.mp4,226,634,449,628,425,0,0
938,games\1\1_05.mp4,227,628,425,0,0,0,0
939,games\1\1_05.mp4,228,0,0,0,0,608,367
940,games\1\1_05.mp4,229,0,0,608,367,598,350
941,games\1\1_05.mp4,230,608,367,598,350,596,333
942,games\1\1_05.mp4,231,598,350,596,333,589,322
943,games\1\1_05.mp4,232,596,333,589,322,585,304
